SalesID,YearMade,ModelID,MachineHoursCurrentMeter,ProductSize,state,Transmission,Turbocharged,Engine_Horsepower,PredictedPrice
6311857,2006,36033,5482.141380037982,1,13,0,0,0,31750.0
6311859,2006,36033,5482.141380037982,1,13,0,0,0,31750.0
6311860,2006,36033,5482.141380037982,1,13,0,0,0,31750.0
6311863,2006,36033,5482.141380037982,1,2,0,0,0,31750.0
6311864,2006,36033,5482.141380037982,1,2,0,0,0,31750.0
6311870,2007,36033,5482.141380037982,1,28,0,0,0,31750.0
6311872,2007,36033,5482.141380037982,1,30,0,0,0,31750.0
6311873,2007,36033,5482.141380037982,1,32,0,0,0,31750.0
6311883,2006,17310,5482.141380037982,1,2,0,0,0,31750.0
6311884,2006,17310,5482.141380037982,1,2,0,0,0,31750.0
6311885,2006,17310,5482.141380037982,1,2,0,0,0,31750.0
6311889,2006,17310,5482.141380037982,1,7,0,0,0,31750.0
6311894,2006,17310,5482.141380037982,1,7,0,0,0,31750.0
6311896,2006,17310,5482.141380037982,1,2,0,0,0,31750.0
6311906,2007,17310,5482.141380037982,1,2,0,0,0,31750.0
6311909,2007,17310,5482.141380037982,1,2,0,0,0,31750.0
6311936,2006,17311,5482.141380037982,1,5,0,0,0,31750.0
6311937,2005,17311,5482.141380037982,1,2,0,0,0,31750.0
6311943,2006,17311,5482.141380037982,1,7,0,0,0,31750.0
6311948,2007,17311,5482.141380037982,1,29,0,0,0,31750.0
6311950,2006,9578,5482.141380037982,1,2,0,0,0,31750.0
6311957,2004,9578,5482.141380037982,1,14,0,0,0,31750.0
6311958,2006,9578,5482.141380037982,1,17,0,0,0,31750.0
6311959,2006,9578,5482.141380037982,1,14,0,0,0,31750.0
6311964,2006,9578,5482.141380037982,1,7,0,0,0,31750.0
6311965,2006,9578,5482.141380037982,1,7,0,0,0,31750.0
6311972,2006,9578,5482.141380037982,1,2,0,0,0,31750.0
6311983,2007,9578,5482.141380037982,1,5,0,0,0,31750.0
6311999,2008,9578,5482.141380037982,1,28,0,0,0,31750.0
6312017,2007,17313,5482.141380037982,1,2,0,0,0,31750.0
6312039,2006,9579,5482.141380037982,1,7,0,0,0,31750.0
6312040,2006,9579,5482.141380037982,1,10,0,0,0,31750.0
6312046,2006,9579,5482.141380037982,1,17,0,0,0,31750.0
6312059,1000,17314,24.0,1,7,0,0,0,26791.666666666668
6312071,2007,17314,5482.141380037982,1,19,0,0,0,31750.0
6312074,2005,17311,5482.141380037982,1,2,0,0,0,31750.0
6312077,1000,17314,5482.141380037982,1,25,0,0,0,31750.0
6312084,2006,17317,5482.141380037982,1,32,0,0,0,31750.0
6312086,2006,17317,5482.141380037982,1,29,0,0,0,31750.0
6312087,2006,17317,5482.141380037982,1,29,0,0,0,31750.0
6312089,2006,17317,5482.141380037982,1,2,0,0,0,31750.0
6312092,2007,17317,5482.141380037982,1,14,0,0,0,31750.0
6312100,2007,17317,5482.141380037982,1,2,0,0,0,31750.0
6312101,2007,9580,48.0,1,47,0,0,0,17250.0
6312103,2006,9580,5482.141380037982,1,2,0,0,0,31750.0
6312107,2006,9580,5482.141380037982,1,18,0,0,0,31750.0
6312119,2006,9580,5482.141380037982,1,7,0,0,0,31750.0
6312122,2006,9580,5482.141380037982,1,31,0,0,0,31750.0
6312142,2006,9580,5482.141380037982,1,2,0,0,0,31750.0
6312144,2006,9580,5482.141380037982,1,7,0,0,0,31750.0
6312162,2006,9580,5482.141380037982,1,2,0,0,0,31750.0
6312167,2005,9580,5482.141380037982,1,6,0,0,0,31750.0
6312178,2006,9580,5482.141380037982,1,32,0,0,0,31750.0
6312187,2006,9580,5482.141380037982,1,0,0,0,0,31750.0
6312190,2007,9580,5482.141380037982,1,38,0,0,0,31750.0
6312196,2007,9580,5482.141380037982,1,7,0,0,0,31750.0
6312199,2007,9580,5482.141380037982,1,11,0,0,0,31750.0
6312204,2007,9580,5482.141380037982,1,2,0,0,0,31750.0
6312207,2007,9580,5482.141380037982,1,11,0,0,0,31750.0
6312212,2007,9580,5482.141380037982,1,2,0,0,0,31750.0
6312220,2007,9580,5482.141380037982,1,29,0,0,0,31750.0
6312221,2007,9580,5482.141380037982,1,2,0,0,0,31750.0
6312228,2007,9580,5482.141380037982,1,2,0,0,0,31750.0
6312241,2005,17318,5482.141380037982,1,2,0,0,0,31750.0
6312242,2006,17318,5482.141380037982,1,2,0,0,0,31750.0
6312243,2006,17318,5482.141380037982,1,21,0,0,0,31750.0
6312247,2006,17318,5482.141380037982,1,7,0,0,0,31750.0
6312248,2006,17318,5482.141380037982,1,7,0,0,0,31750.0
6312249,2006,17318,5482.141380037982,1,2,0,0,0,31750.0
6312252,1000,17318,5482.141380037982,1,2,0,0,0,31750.0
6312256,2006,17318,5482.141380037982,1,2,0,0,0,31750.0
6312260,2006,17318,5482.141380037982,1,2,0,0,0,31750.0
6312261,2006,17318,5482.141380037982,1,2,0,0,0,31750.0
6312263,2006,17318,5482.141380037982,1,2,0,0,0,31750.0
6312265,2006,17318,5482.141380037982,1,7,0,0,0,31750.0
6312274,2006,17318,5482.141380037982,1,7,0,0,0,31750.0
6312281,2007,17318,5482.141380037982,1,29,0,0,0,31750.0
6312286,2007,17318,5482.141380037982,1,31,0,0,0,31750.0
6312292,2007,17318,5482.141380037982,1,2,0,0,0,31750.0
6312293,2007,17318,5482.141380037982,1,7,0,0,0,31750.0
6312301,2006,17319,5482.141380037982,1,21,0,0,0,31750.0
6312304,2006,17319,5482.141380037982,1,10,0,0,0,31750.0
6312334,2007,17319,5482.141380037982,1,2,0,0,0,31750.0
6312338,2007,17319,5482.141380037982,1,2,0,0,0,31750.0
6312339,2007,17319,5482.141380037982,1,2,0,0,0,31750.0
6312357,2006,9518,5482.141380037982,1,2,0,0,0,31750.0
6312363,2005,9518,5482.141380037982,1,18,0,0,0,31750.0
6312370,2006,9518,5482.141380037982,1,2,0,0,0,31750.0
6312378,2006,9518,5482.141380037982,1,18,0,0,0,31750.0
6312383,2007,9518,5482.141380037982,1,19,0,0,0,31750.0
6312384,2007,9518,5482.141380037982,1,28,0,0,0,31750.0
6312386,2007,9518,5482.141380037982,1,5,0,0,0,31750.0
6312389,2007,9518,5482.141380037982,1,32,0,0,0,31750.0
6312417,2006,5500,5482.141380037982,1,2,0,0,0,31750.0
6312418,2006,9522,5482.141380037982,1,42,0,0,0,31750.0
6312426,1000,36025,5482.141380037982,1,11,0,0,0,31750.0
6312428,1998,9569,5482.141380037982,1,7,0,0,0,31750.0
6312429,1000,9569,24.0,1,7,0,0,0,26791.666666666668
6312438,2001,9569,5482.141380037982,1,17,0,0,0,31750.0
6312455,2005,17231,5482.141380037982,4,2,0,0,0,31750.0
6312456,2005,17231,5482.141380037982,4,2,0,0,0,31750.0
6312465,2005,17231,5482.141380037982,4,2,0,0,0,31750.0
6312466,2005,17231,5482.141380037982,4,2,0,0,0,31750.0
6312469,2006,17231,5482.141380037982,4,2,0,0,0,31750.0
6312472,2006,17231,5482.141380037982,4,18,0,0,0,31750.0
6312473,2006,17231,5482.141380037982,4,18,0,0,0,31750.0
6312475,2006,17231,5482.141380037982,4,2,0,0,0,31750.0
6312478,2006,17231,5482.141380037982,4,2,0,0,0,31750.0
6312479,2006,17231,5482.141380037982,4,2,0,0,0,31750.0
6312480,2006,17231,5482.141380037982,4,7,0,0,0,31750.0
6312481,2007,17231,5482.141380037982,4,24,0,0,0,31750.0
6312497,2005,35998,5482.141380037982,4,26,0,0,0,31750.0
6312509,2007,17252,5482.141380037982,4,2,0,0,0,31750.0
6312510,2007,17252,5482.141380037982,4,2,0,0,0,31750.0
6312514,2008,35997,1916.0,4,17,0,0,0,31750.0
6312518,2006,35997,5482.141380037982,4,19,0,0,0,31750.0
6312519,2007,35998,5482.141380037982,4,2,0,0,0,31750.0
6312520,2004,36003,5482.141380037982,4,14,0,0,0,31750.0
6312527,2005,36007,5482.141380037982,4,3,0,0,0,31750.0
6312532,2005,36009,5482.141380037982,4,31,0,0,0,31750.0
6312533,2005,36009,5482.141380037982,4,25,0,0,0,31750.0
6312719,1000,17284,5482.141380037982,1,27,4,1,0,31750.0
6312723,2004,17285,5482.141380037982,1,25,4,1,0,31750.0
6312728,2006,17317,5482.141380037982,1,2,0,0,0,31750.0
6312775,2010,17309,5482.141380037982,1,3,0,0,0,31750.0
6312776,2010,17309,5482.141380037982,1,3,0,0,0,31750.0
6312778,2010,17309,5482.141380037982,1,29,0,0,0,31750.0
6312788,2008,17311,5482.141380037982,1,2,0,0,0,31750.0
6312792,1000,17316,5482.141380037982,1,24,0,0,0,31750.0
6312830,2008,9579,5482.141380037982,1,7,0,0,0,31750.0
6312837,2008,17318,5482.141380037982,1,7,0,0,0,31750.0
6313007,2005,17244,5482.141380037982,4,2,0,0,0,31750.0
6313013,1000,9566,5482.141380037982,1,24,0,0,0,31750.0
6313015,2006,9506,5482.141380037982,4,2,0,0,0,31750.0
6313016,2006,9506,5482.141380037982,4,2,0,0,0,31750.0
6313017,2006,9508,5482.141380037982,4,2,0,0,0,31750.0
6313018,2006,9508,5482.141380037982,4,2,0,0,0,31750.0
6313019,2006,9510,5482.141380037982,4,2,0,0,0,31750.0
6313022,2004,17311,5482.141380037982,1,11,0,0,0,31750.0
6313026,2011,17310,5482.141380037982,1,11,0,0,0,31750.0
6313027,2006,17318,5482.141380037982,1,9,0,0,0,31750.0
6313028,2011,17309,5482.141380037982,1,11,0,0,0,31750.0
6313029,2004,17244,5482.141380037982,4,18,0,0,0,31750.0
6313030,1000,5502,5482.141380037982,1,33,0,0,0,31750.0
6313082,1991,9593,5482.141380037982,2,2,0,0,0,31750.0
6313086,1989,9598,5482.141380037982,2,2,0,0,0,31750.0
6313279,1000,5561,5482.141380037982,1,2,3,0,0,31750.0
6313307,1986,9853,5482.141380037982,1,2,1,0,1,31750.0
6313308,1986,9853,5482.141380037982,1,2,1,0,1,31750.0
6314785,2006,17438,5482.141380037982,1,2,0,0,0,31750.0
6314787,1000,25020,5482.141380037982,1,25,4,1,0,31750.0
6314790,1000,25020,5482.141380037982,1,27,4,1,0,31750.0
6314793,1000,25020,5482.141380037982,1,25,4,1,0,31750.0
6314795,1997,5642,5482.141380037982,1,2,4,1,0,31750.0
6314799,1000,5642,8240.0,1,17,4,1,0,31750.0
6314800,1992,25020,1455.0,1,17,4,1,0,31750.0
6314805,1000,25020,5482.141380037982,1,7,4,1,0,31750.0
6314806,1000,25020,5482.141380037982,1,27,4,1,0,31750.0
6314807,1997,25020,5482.141380037982,1,13,4,1,0,31750.0
6314813,1000,5642,5482.141380037982,1,25,4,1,0,31750.0
6314824,1999,25020,5482.141380037982,1,17,4,1,0,31750.0
6314825,1999,36231,5482.141380037982,1,29,4,1,0,31750.0
6314827,1999,36231,5482.141380037982,1,19,4,1,0,31750.0
6314833,1000,36231,5482.141380037982,1,2,4,1,0,31750.0
6314836,2000,25020,5482.141380037982,1,2,4,1,0,31750.0
6314840,2000,25020,5482.141380037982,1,32,4,1,0,31750.0
6314842,1000,17432,5482.141380037982,1,7,4,1,0,31750.0
6314843,1000,17432,5482.141380037982,1,2,4,1,0,31750.0
6314844,2001,17432,5482.141380037982,1,2,4,1,0,31750.0
6314847,2000,10186,5482.141380037982,1,25,4,1,0,31750.0
6314848,1000,5658,5482.141380037982,1,24,4,1,0,31750.0
6314850,2000,10186,5482.141380037982,1,31,4,1,0,31750.0
6314852,2003,10186,5482.141380037982,1,18,4,1,0,31750.0
6314853,2001,10186,5482.141380037982,1,18,4,1,0,31750.0
6314862,2005,5658,5482.141380037982,1,7,4,1,0,31750.0
6314871,2003,17432,5482.141380037982,1,2,4,1,0,31750.0
6314881,2004,5658,5482.141380037982,1,17,4,1,0,31750.0
6314887,2004,5658,5482.141380037982,1,2,4,1,0,31750.0
6314890,2002,5658,5482.141380037982,1,32,4,1,0,31750.0
6314900,2007,26472,5482.141380037982,1,17,4,1,0,31750.0
6314901,1000,17434,5482.141380037982,1,2,4,1,0,31750.0
6314906,2008,17435,5482.141380037982,1,17,4,1,0,31750.0
6314909,2005,10214,5482.141380037982,1,2,1,0,1,31750.0
6314929,1999,17474,5482.141380037982,1,27,0,0,0,31750.0
6314931,2005,10214,5482.141380037982,1,2,1,0,1,31750.0
6314939,1998,17475,5482.141380037982,1,29,0,0,0,31750.0
6314947,1000,36240,5482.141380037982,1,25,2,0,0,31750.0
6314950,2003,26331,5482.141380037982,1,12,2,0,0,31750.0
6314953,2000,26329,5482.141380037982,1,2,4,0,0,31750.0
6314956,1000,17436,5482.141380037982,1,6,0,0,0,31750.0
6314968,2001,17438,5482.141380037982,1,3,0,0,0,31750.0
6314969,1999,17439,5482.141380037982,1,1,0,0,0,31750.0
6314970,1999,17439,5482.141380037982,1,2,0,0,0,31750.0
6314972,1999,17439,5482.141380037982,1,14,0,0,0,31750.0
6314987,2000,17440,5482.141380037982,1,3,0,0,0,31750.0
6314990,1000,17440,5482.141380037982,1,7,0,0,0,31750.0
6314993,2000,17440,5482.141380037982,1,20,0,0,0,31750.0
6314996,2000,17440,5482.141380037982,1,17,0,0,0,31750.0
6314998,2001,17440,5482.141380037982,1,28,0,0,0,31750.0
6315001,2001,17440,5482.141380037982,1,17,0,0,0,31750.0
6315009,2001,17444,5482.141380037982,1,13,0,0,0,31750.0
6315015,2005,17438,5482.141380037982,1,33,0,0,0,31750.0
6315017,2005,17438,5482.141380037982,1,33,0,0,0,31750.0
6315027,1999,25020,5482.141380037982,1,10,4,1,0,31750.0
6315032,2000,36231,5482.141380037982,1,13,4,1,0,31750.0
6315034,1000,17432,5482.141380037982,1,2,4,1,0,31750.0
6315035,1000,36231,5482.141380037982,1,12,4,1,0,31750.0
6315037,2000,36231,5482.141380037982,1,28,4,1,0,31750.0
6315038,2001,25020,5482.141380037982,1,14,4,1,0,31750.0
6315046,2003,10186,5482.141380037982,1,28,4,1,0,31750.0
6315052,2004,17432,5482.141380037982,1,2,4,1,0,31750.0
6315053,2002,5658,5482.141380037982,1,12,4,1,0,31750.0
6315055,2004,17429,5482.141380037982,1,28,4,1,0,31750.0
6315060,2006,17434,5482.141380037982,1,17,4,1,0,31750.0
6315061,2007,17434,5482.141380037982,1,9,4,1,0,31750.0
6315063,2008,17434,5482.141380037982,1,11,4,1,0,31750.0
6315066,1000,10189,5482.141380037982,1,24,4,1,0,31750.0
6315068,2005,17443,5482.141380037982,1,33,0,0,0,31750.0
6315073,1999,17472,5482.141380037982,1,7,0,0,0,31750.0
6315084,2005,17438,5482.141380037982,1,2,0,0,0,31750.0
6315086,1000,10203,5482.141380037982,2,24,0,0,0,31750.0
6315093,1984,10175,5482.141380037982,1,2,0,0,0,31750.0
6315095,1997,17473,5482.141380037982,1,28,0,0,0,31750.0
6315097,1998,26548,24.0,1,0,0,0,0,56041.666666666664
6315100,1000,36231,5482.141380037982,1,2,4,1,0,31750.0
6315101,2001,10189,5482.141380037982,1,16,4,1,0,31750.0
6315104,1997,17473,5482.141380037982,1,14,0,0,0,31750.0
6315113,2000,17404,10939.0,0,7,0,0,0,31750.0
6315134,2005,17439,5482.141380037982,1,45,0,0,0,31750.0
6315150,1000,17474,5482.141380037982,1,27,0,0,0,31750.0
6315160,2001,10217,5482.141380037982,1,2,1,0,1,31750.0
6315161,2001,10217,5482.141380037982,1,35,1,0,1,31750.0
6315165,1995,17471,24.0,1,33,0,0,0,26791.666666666668
6315171,1000,17472,5482.141380037982,1,9,0,0,0,31750.0
6315183,1997,17474,5482.141380037982,1,2,0,0,0,31750.0
6315184,1998,17474,5482.141380037982,1,27,0,0,0,31750.0
6315186,1000,17474,5482.141380037982,1,7,0,0,0,31750.0
6315187,1998,17474,5482.141380037982,1,26,0,0,0,31750.0
6315198,2006,17434,5482.141380037982,1,16,4,1,0,31750.0
6315200,2000,17432,5482.141380037982,1,13,4,1,0,31750.0
6315202,2006,17456,5482.141380037982,2,45,0,0,0,31750.0
6315206,2004,26339,24.0,2,23,4,0,0,16208.333333333334
6315223,1000,17440,5482.141380037982,1,6,0,0,0,31750.0
6315249,2003,17440,5482.141380037982,1,17,0,0,0,31750.0
6315253,2003,17439,5482.141380037982,1,40,0,0,0,31750.0
6315261,2004,17439,5482.141380037982,1,29,0,0,0,31750.0
6315262,1000,17439,5482.141380037982,1,2,0,0,0,31750.0
6315267,2004,17444,5482.141380037982,1,17,0,0,0,31750.0
6315268,1000,17439,5482.141380037982,1,6,0,0,0,31750.0
6315270,2004,17439,5482.141380037982,1,28,0,0,0,31750.0
6315281,2005,17438,5482.141380037982,1,11,0,0,0,31750.0
6315287,2006,17438,5482.141380037982,1,2,0,0,0,31750.0
6315292,2005,17438,5482.141380037982,1,11,0,0,0,31750.0
6315293,2005,17438,5482.141380037982,1,11,0,0,0,31750.0
6315294,2005,17438,5482.141380037982,1,11,0,0,0,31750.0
6315314,2004,17440,5482.141380037982,1,27,0,0,0,31750.0
6315315,2003,17439,5482.141380037982,1,17,0,0,0,31750.0
6315316,2004,17443,5482.141380037982,1,17,0,0,0,31750.0
6315317,2008,36266,5482.141380037982,1,9,1,0,1,31750.0
6315323,2004,17456,24.0,2,23,0,0,0,26791.666666666668
6315326,2004,17481,5482.141380037982,2,9,0,0,0,31750.0
6315328,2008,17481,5482.141380037982,2,11,0,0,0,31750.0
6315336,2005,17413,5482.141380037982,0,2,0,0,0,31750.0
6315338,2005,26356,24.0,1,23,4,0,0,20625.0
6315341,2004,26322,24.0,1,23,4,0,0,20625.0
6315347,2004,17443,5482.141380037982,1,3,0,0,0,31750.0
6315351,1000,17445,5482.141380037982,1,3,0,0,0,31750.0
6315354,2005,10216,5482.141380037982,1,9,1,0,1,31750.0
6315368,2005,17443,5482.141380037982,1,28,0,0,0,31750.0
6315384,2005,17445,5482.141380037982,1,17,0,0,0,31750.0
6315386,2005,17446,5482.141380037982,1,17,0,0,0,31750.0
6315388,2006,36265,5482.141380037982,1,2,1,0,1,31750.0
6315390,2006,26310,5482.141380037982,1,2,4,0,0,31750.0
6315393,2006,26321,5482.141380037982,1,2,4,0,0,31750.0
6315395,2006,26323,24.0,1,3,4,0,0,20625.0
6315424,2006,36267,5482.141380037982,1,17,0,0,0,31750.0
6315434,1000,17438,5482.141380037982,1,13,0,0,0,31750.0
6315435,2006,17444,5482.141380037982,1,9,0,0,0,31750.0
6315447,2006,17392,5482.141380037982,1,32,0,0,0,31750.0
6315454,2006,26452,5482.141380037982,6,17,0,0,0,31750.0
6315478,2007,17487,24.0,6,23,0,0,0,26791.666666666668
6315492,2007,36267,5482.141380037982,1,14,0,0,0,31750.0
6315494,2007,26453,5482.141380037982,6,28,0,0,0,31750.0
6315511,2007,26452,5482.141380037982,6,2,0,0,0,31750.0
6315512,2007,26452,5482.141380037982,6,2,0,0,0,31750.0
6315513,2007,26452,5482.141380037982,6,2,0,0,0,31750.0
6315515,2007,26452,5482.141380037982,6,2,0,0,0,31750.0
6315517,2007,26452,5482.141380037982,6,2,0,0,0,31750.0
6315522,2008,26323,5482.141380037982,1,17,4,0,0,31750.0
6315544,2008,26456,5482.141380037982,6,29,0,0,0,31750.0
6315545,2008,26454,5482.141380037982,6,17,0,0,0,31750.0
6315548,2008,17391,5482.141380037982,1,2,0,0,0,31750.0
6315549,2008,17391,5482.141380037982,1,2,0,0,0,31750.0
6315550,2008,17391,5482.141380037982,1,7,0,0,0,31750.0
6315555,2008,26453,5482.141380037982,6,9,0,0,0,31750.0
6315556,2008,36267,5482.141380037982,1,37,0,0,0,31750.0
6315558,2008,26416,5482.141380037982,0,2,0,0,0,31750.0
6315564,2010,26456,5482.141380037982,6,11,0,0,0,31750.0
6315565,2010,26456,24.0,6,9,0,0,0,26791.666666666668
6315572,2007,26452,5482.141380037982,6,2,0,0,0,31750.0
6315576,1000,5642,5482.141380037982,1,14,4,1,0,31750.0
6315595,1000,36267,5482.141380037982,1,7,0,0,0,31750.0
6315604,1000,10212,5482.141380037982,1,29,0,0,0,31750.0
6315619,2005,17438,5482.141380037982,1,11,0,0,0,31750.0
6315622,2007,26452,5482.141380037982,6,9,0,0,0,31750.0
6315623,2007,26453,5482.141380037982,6,9,0,0,0,31750.0
6315625,2009,36267,5482.141380037982,1,9,0,0,0,31750.0
6315626,2009,26453,5482.141380037982,6,9,0,0,0,31750.0
6315631,2003,2598,5482.141380037982,1,27,0,0,0,31750.0
6315741,2000,17457,5482.141380037982,2,17,0,0,0,31750.0
6315743,2001,17457,5482.141380037982,2,3,0,0,0,31750.0
6316067,1000,12267,5482.141380037982,1,0,0,0,0,31750.0
6316072,1995,12253,5482.141380037982,3,27,0,0,0,31750.0
6316076,1995,12252,5482.141380037982,3,27,0,0,0,31750.0
6316077,1996,12253,5482.141380037982,3,3,0,0,0,31750.0
6316080,1997,2616,5482.141380037982,3,3,0,0,0,31750.0
6316098,1996,17572,5482.141380037982,0,2,0,0,0,31750.0
6316105,1996,17573,24.0,0,16,0,0,0,22541.666666666668
6316110,1997,17571,5482.141380037982,0,17,0,0,0,31750.0
6316118,1999,12258,5482.141380037982,0,2,0,0,0,31750.0
6316122,1998,12261,5482.141380037982,0,27,0,0,0,31750.0
6316143,1996,12263,5482.141380037982,0,3,0,0,0,31750.0
6316146,1998,17582,5482.141380037982,0,2,0,0,0,31750.0
6316147,1995,17583,5482.141380037982,0,20,0,0,0,31750.0
6316148,1000,17583,5482.141380037982,0,20,0,0,0,31750.0
6316158,1997,12268,5482.141380037982,2,2,0,0,0,31750.0
6316169,1996,25838,5482.141380037982,1,18,4,0,0,31750.0
6316194,2000,17615,5482.141380037982,4,7,0,0,0,31750.0
6316893,2005,17806,5482.141380037982,3,24,0,0,0,31750.0
6317084,2003,17801,5482.141380037982,4,2,0,0,0,31750.0
6317147,2006,17997,5482.141380037982,2,2,0,0,0,31750.0
6317159,2005,17805,5482.141380037982,4,2,0,0,0,31750.0
6317162,2005,17805,5482.141380037982,4,2,0,0,0,31750.0
6317178,2004,17798,5482.141380037982,4,2,0,0,0,31750.0
6317180,2005,17798,5482.141380037982,4,2,0,0,0,31750.0
6317181,2005,17798,5482.141380037982,4,7,0,0,0,31750.0
6317186,2005,17798,5482.141380037982,4,2,0,0,0,31750.0
6317200,2004,17793,5482.141380037982,4,2,0,0,0,31750.0
6317201,2005,17793,5482.141380037982,4,2,0,0,0,31750.0
6317355,2005,17849,5482.141380037982,6,2,0,0,0,31750.0
6317358,1000,17849,24.0,6,7,0,0,0,26791.666666666668
6317360,2005,17851,5482.141380037982,6,2,0,0,0,31750.0
6317364,2005,17854,5482.141380037982,6,2,0,0,0,31750.0
6317693,2004,17975,2200.0,1,7,4,1,0,31750.0
6317697,2005,18000,5482.141380037982,2,3,0,0,0,31750.0
6317710,2007,17997,5482.141380037982,2,5,0,0,0,31750.0
6317772,1988,36352,5482.141380037982,1,17,0,0,0,31750.0
6317776,2008,36526,5482.141380037982,0,14,0,0,0,31750.0
6317815,2005,17851,5482.141380037982,6,2,0,0,0,31750.0
6317839,2002,17976,5482.141380037982,1,7,4,1,0,31750.0
6317840,2003,36362,5482.141380037982,1,39,4,2,0,31750.0
6317850,2002,17975,5482.141380037982,1,2,4,1,0,31750.0
6317853,2002,17975,5482.141380037982,1,42,4,1,0,31750.0
6317862,2007,17976,5482.141380037982,1,2,4,1,0,31750.0
6317867,2006,17976,5482.141380037982,1,2,4,1,0,31750.0
6317868,2006,17976,5482.141380037982,1,2,4,1,0,31750.0
6317872,2008,17976,5482.141380037982,1,18,4,1,0,31750.0
6317877,2004,17976,5482.141380037982,1,7,4,1,0,31750.0
6317878,2005,17976,5482.141380037982,1,26,4,1,0,31750.0
6317882,2004,17976,5482.141380037982,1,2,4,1,0,31750.0
6317883,2005,17976,5482.141380037982,1,32,4,1,0,31750.0
6317884,2005,17976,5482.141380037982,1,7,4,1,0,31750.0
6317885,2006,17976,5482.141380037982,1,2,4,1,0,31750.0
6317886,2005,17976,5482.141380037982,1,7,4,1,0,31750.0
6317887,2005,17976,5482.141380037982,1,7,4,1,0,31750.0
6317889,2005,17976,5482.141380037982,1,7,4,1,0,31750.0
6317891,2005,17976,5482.141380037982,1,25,4,1,0,31750.0
6317894,2005,17976,5482.141380037982,1,2,4,1,0,31750.0
6317895,2005,17976,5482.141380037982,1,26,4,1,0,31750.0
6317901,2005,17976,5482.141380037982,1,21,4,1,0,31750.0
6317905,2005,17976,5482.141380037982,1,21,4,1,0,31750.0
6317907,2005,17976,5482.141380037982,1,2,4,1,0,31750.0
6317908,2005,17976,5482.141380037982,1,2,4,1,0,31750.0
6317910,2005,17976,5482.141380037982,1,2,4,1,0,31750.0
6317913,2007,17976,5482.141380037982,1,2,4,1,0,31750.0
6317916,2005,17976,5482.141380037982,1,21,4,1,0,31750.0
6318050,2004,17976,5482.141380037982,1,2,4,1,0,31750.0
6318056,2003,18006,5482.141380037982,1,17,0,0,0,31750.0
6318079,1999,5794,5482.141380037982,1,7,0,0,0,31750.0
6318085,2001,10402,5482.141380037982,1,18,0,0,0,31750.0
6318093,2006,18004,5482.141380037982,1,7,0,0,0,31750.0
6318094,2006,18004,5482.141380037982,1,7,0,0,0,31750.0
6318095,2006,18005,5482.141380037982,1,11,0,0,0,31750.0
6318269,1000,10436,5482.141380037982,1,45,0,0,0,31750.0
6318291,1000,18230,5482.141380037982,2,43,0,0,0,31750.0
6318296,2002,18212,5482.141380037982,1,2,1,0,1,31750.0
6318302,1994,22836,5482.141380037982,1,1,1,0,1,31750.0
6318310,2001,18217,5482.141380037982,1,2,1,0,1,31750.0
6318312,2001,12326,5482.141380037982,1,7,1,0,1,31750.0
6318320,2003,18210,5482.141380037982,1,7,1,0,1,31750.0
6318321,2003,18206,5482.141380037982,1,7,1,0,1,31750.0
6318330,2003,18216,5482.141380037982,1,2,1,0,1,31750.0
6318335,2004,18205,5482.141380037982,1,2,1,0,1,31750.0
6318342,2005,18206,5482.141380037982,1,7,1,0,1,31750.0
6318343,2005,18206,5482.141380037982,1,7,1,0,1,31750.0
6318344,2005,18206,5482.141380037982,1,7,1,0,1,31750.0
6318345,2005,18202,5482.141380037982,1,2,1,0,1,31750.0
6318347,2005,18206,5482.141380037982,1,2,1,0,1,31750.0
6318365,2004,18110,5482.141380037982,1,25,4,1,0,31750.0
6318366,2004,18110,5482.141380037982,1,27,4,1,0,31750.0
6318381,2005,18170,5482.141380037982,0,7,0,0,0,31750.0
6318406,2009,18166,5482.141380037982,0,32,0,0,0,31750.0
6318427,1995,5887,5482.141380037982,1,9,0,0,0,31750.0
6318475,1994,5891,24.0,2,7,0,0,0,26791.666666666668
6318540,2006,22805,5482.141380037982,0,32,0,0,0,31750.0
6318576,1000,18244,5482.141380037982,6,2,0,0,0,31750.0
6318581,1000,18247,48.0,6,7,0,0,0,17250.0
6318620,2005,22805,5482.141380037982,0,2,0,0,0,31750.0
6318640,2003,5889,5482.141380037982,1,42,0,0,0,31750.0
6318690,2004,18145,5482.141380037982,4,30,0,0,0,31750.0
6318703,1000,10468,5482.141380037982,4,2,0,0,0,31750.0
6318726,2005,10468,5482.141380037982,4,2,0,0,0,31750.0
6318732,2006,10468,5482.141380037982,4,2,0,0,0,31750.0
6318747,1000,10473,5482.141380037982,4,2,0,0,0,31750.0
6318749,1000,10473,5482.141380037982,4,2,0,0,0,31750.0
6318757,2004,10473,5482.141380037982,4,2,0,0,0,31750.0
6318764,2005,10473,5482.141380037982,4,2,0,0,0,31750.0
6318766,2004,10475,5482.141380037982,4,17,0,0,0,31750.0
6318770,2006,10475,5482.141380037982,4,2,0,0,0,31750.0
6318789,2001,24646,5482.141380037982,1,2,1,0,1,31750.0
6318824,2005,18206,5482.141380037982,1,9,1,0,1,31750.0
6318826,2005,18206,5482.141380037982,1,9,1,0,1,31750.0
6318849,1000,18187,5482.141380037982,4,2,0,0,0,31750.0
